frame,drop_id,cx,cy,area_px,percentage,in_frame
923,1,1120,396,6040,106.48,1
924,1,1120,396,6095,107.45,1
925,1,1120,395,6080,107.18,1
926,1,1120,396,6238,109.97,1
927,1,1120,395,6186,109.05,1
928,1,1120,395,6099,107.52,1
929,1,1119,395,6011,105.97,1
930,1,1120,396,6149,108.4,1
931,1,1120,396,6044,106.55,1
932,1,1120,396,6056,106.76,1
933,1,1120,396,5907,104.13,1
934,1,1120,396,5968,105.21,1
935,1,1120,396,6041,106.5,1
936,1,1120,396,5945,104.8,1
937,1,1120,396,6011,105.97,1
938,1,1121,396,6014,106.02,1
939,1,1121,395,6042,106.51,1
940,1,1121,395,6084,107.25,1
941,1,1121,395,6060,106.83,1
942,1,1121,396,6166,108.7,1
943,1,1121,395,6131,108.08,1
944,1,1121,395,5980,105.42,1
945,1,1121,395,5979,105.4,1
946,1,1122,395,5973,105.3,1
947,1,1121,396,5962,105.1,1
948,1,1122,396,6005,105.86,1
949,1,1121,395,5803,102.3,1
950,1,1121,396,6023,106.18,1
951,1,1121,395,5835,102.86,1
952,1,1121,396,6036,106.41,1
953,1,1121,396,5987,105.54,1
954,1,1121,396,6081,107.2,1
955,1,1121,396,6080,107.18,1
956,1,1121,395,6006,105.88,1
957,1,1121,395,5995,105.69,1
958,1,1121,395,6091,107.38,1
959,1,1121,396,6184,109.02,1
960,1,1121,395,6039,106.46,1
961,1,1120,395,5971,105.26,1
962,1,1120,396,5961,105.09,1
963,1,1120,396,6011,105.97,1
964,1,1120,396,5982,105.46,1
965,1,1120,396,5906,104.12,1
966,1,1120,396,6031,106.32,1
967,1,1120,396,6016,106.06,1
968,1,1120,396,6015,106.04,1
969,1,1120,395,5992,105.63,1
970,1,1120,396,6123,107.94,1
971,1,1120,395,5980,105.42,1
972,1,1120,395,6045,106.57,1
973,1,1120,395,6006,105.88,1
974,1,1121,396,6110,107.71,1
975,1,1121,396,6061,106.85,1
976,1,1121,395,5952,104.93,1
977,1,1121,395,5933,104.59,1
978,1,1121,396,6012,105.99,1
979,1,1121,396,5966,105.17,1
980,1,1121,396,6046,106.58,1
981,1,1121,396,5932,104.57,1
982,1,1121,395,5858,103.27,1
983,1,1121,395,5896,103.94,1
984,1,1121,395,5986,105.53,1
985,1,1121,395,5948,104.86,1
986,1,1121,396,6053,106.71,1
987,1,1121,396,6067,106.95,1
988,1,1121,395,5993,105.65,1
989,1,1121,395,5937,104.66,1
990,1,1121,395,5928,104.5,1
991,1,1121,396,6010,105.95,1
992,1,1121,396,5983,105.47,1
993,1,1121,396,6031,106.32,1
994,1,1121,396,6024,106.2,1
995,1,1120,396,5955,104.98,1
996,1,1120,396,6030,106.3,1
997,1,1120,395,5905,104.1,1
998,1,1120,396,6060,106.83,1
999,1,1120,396,6051,106.67,1
1000,1,1120,396,6091,107.38,1
1001,1,1120,395,5944,104.79,1
1002,1,1121,396,6156,108.52,1
1003,1,1120,395,5994,105.67,1
1004,1,1121,395,6006,105.88,1
