frame,phase,cx_px,cy_px,radius_px,spread_width_px,detection_method,confidence,D_mm,beta,velocity_mm_s,time_ms,dist_travelled_px,px_per_mm,state_change
107,rebounding,763.0,103.0,40.1,,template,0.4302,1.2226,1.0,45.67,30.3661,1.0,65.625,False
108,rebounding,712.0,304.0,40.1,,template,0.3954,1.2226,1.0,9469.52,30.6998,207.369,65.625,False
109,rebounding,781.0,112.0,40.1,,template,0.4235,1.2226,1.0,9316.67,31.0334,204.022,65.625,False
110,rebounding,782.0,115.0,40.1,,template,0.4228,1.2226,1.0,144.41,31.3671,3.162,65.625,False
111,rebounding,723.0,298.0,40.1,,template,0.415,1.2226,1.0,8780.28,31.7008,192.276,65.625,False
112,rebounding,714.0,135.0,40.1,,template,0.4296,1.2226,1.0,7454.73,32.0345,163.248,65.625,False
113,rebounding,711.0,131.0,40.1,,template,0.4705,1.2226,1.0,228.33,32.3682,5.0,65.625,False
114,rebounding,708.0,128.0,40.1,,template,0.5728,1.2226,1.0,193.74,32.7019,4.243,65.625,False
115,rebounding,707.0,126.0,40.1,,template,0.6283,1.2226,1.0,102.11,33.0356,2.236,65.625,False
116,rebounding,707.0,119.0,40.1,,template,0.5954,1.2226,1.0,319.66,33.3693,7.0,65.625,False
117,rebounding,775.0,146.0,40.1,,template,0.6033,1.2226,1.0,3341.04,33.703,73.164,65.625,False
118,rebounding,772.0,143.0,40.1,,template,0.6572,1.2226,1.0,193.74,34.0367,4.243,65.625,False
119,rebounding,770.0,141.0,40.1,,template,0.5471,1.2226,1.0,129.16,34.3704,2.828,65.625,False
120,rebounding,711.0,100.0,40.1,,template,0.5087,1.2226,1.0,3280.9,34.7041,71.847,65.625,False
121,rebounding,714.0,99.0,40.1,,template,0.4808,1.2226,1.0,144.41,35.0378,3.162,65.625,False
122,rebounding,711.0,100.0,40.1,,template,0.3863,1.2226,1.0,144.41,35.3715,3.162,65.625,False
123,rebounding,702.0,122.0,40.1,,template,0.39,1.2226,1.0,1085.44,35.7052,23.77,65.625,False
124,rebounding,547.0,89.0,40.1,,template,0.3811,1.2226,1.0,7236.72,36.0388,158.474,65.625,False
125,rebounding,549.0,86.0,40.1,,template,0.3797,1.2226,1.0,164.65,36.3725,3.606,65.625,False
126,rebounding,547.0,86.0,40.1,,template,0.3898,1.2226,1.0,91.33,36.7062,2.0,65.625,False
