frame,drop_id,cx,cy,area_px,percentage,in_frame
385,1,701,428,4382,66.78,1
385,3,394,432,1107,16.87,1
386,1,702,427,4403,67.1,1
386,3,395,431,1154,17.59,1
387,1,702,427,4435,67.59,1
387,3,395,430,1189,18.12,1
388,1,702,428,4414,67.27,1
388,3,394,430,1188,18.11,1
389,1,702,428,4390,66.91,1
389,3,394,431,1140,17.37,1
390,1,702,428,4384,66.81,1
390,3,394,433,1219,18.58,1
391,1,701,428,4289,65.37,1
391,3,394,433,1208,18.41,1
392,1,701,429,4243,64.67,1
392,3,394,431,1279,19.49,1
393,1,701,429,4240,64.62,1
393,3,395,429,1173,17.88,1
394,1,701,429,4188,63.83,1
394,3,395,430,1155,17.6,1
395,1,701,429,4211,64.18,1
395,3,394,432,1241,18.91,1
396,1,701,429,4218,64.28,1
396,3,394,433,1201,18.3,1
397,1,701,428,4276,65.17,1
397,3,394,432,1230,18.75,1
398,1,702,428,4297,65.49,1
398,3,395,431,1142,17.4,1
399,1,702,428,4343,66.19,1
399,3,394,430,1180,17.98,1
400,1,702,428,4403,67.1,1
400,3,395,430,1174,17.89,1
401,1,703,428,4446,67.76,1
401,3,394,432,1254,19.11,1
402,1,703,428,4455,67.9,1
402,3,394,433,1199,18.27,1
403,1,703,428,4447,67.77,1
403,3,394,432,1229,18.73,1
404,1,703,428,4420,67.36,1
404,3,394,431,1184,18.04,1
405,1,702,428,4353,66.34,1
405,3,395,430,1186,18.08,1
406,1,702,428,4327,65.95,1
406,3,394,431,1296,19.75,1
407,1,702,428,4278,65.2,1
407,3,394,432,1243,18.94,1
408,1,702,429,4266,65.02,1
408,3,394,433,1208,18.41,1
409,1,701,429,4192,63.89,1
409,3,394,432,1225,18.67,1
410,1,701,429,4165,63.48,1
410,3,394,431,1163,17.72,1
411,1,702,429,4201,64.02,1
411,3,395,430,1181,18.0,1
412,1,701,428,4212,64.19,1
412,3,395,430,1154,17.59,1
413,1,701,428,4273,65.12,1
413,3,394,431,1117,17.02,1
414,1,701,428,4308,65.66,1
414,3,394,433,1215,18.52,1
415,1,701,428,4344,66.2,1
415,3,394,432,1246,18.99,1
416,1,702,428,4384,66.81,1
416,3,395,431,1167,17.79,1
417,1,701,428,4417,67.32,1
417,3,395,430,1176,17.92,1
418,1,702,428,4425,67.44,1
418,3,395,430,1160,17.68,1
419,1,702,428,4394,66.97,1
419,3,395,431,1121,17.08,1
420,1,702,428,4346,66.23,1
420,3,394,433,1213,18.49,1
421,1,701,428,4333,66.04,1
421,3,394,432,1238,18.87,1
422,1,701,428,4284,65.29,1
422,3,395,431,1160,17.68,1
423,1,701,428,4256,64.86,1
423,3,394,430,1171,17.85,1
424,1,701,429,4229,64.45,1
424,3,394,430,1163,17.72,1
425,1,701,428,4216,64.25,1
425,3,394,431,1117,17.02,1
426,1,701,428,4253,64.82,1
426,3,394,432,1219,18.58,1
427,1,701,428,4253,64.82,1
427,3,395,431,1130,17.22,1
428,1,701,428,4260,64.92,1
428,3,395,431,1149,17.51,1
429,1,702,428,4324,65.9,1
429,3,395,430,1158,17.65,1
430,1,702,428,4366,66.54,1
430,3,395,431,1167,17.79,1
431,1,702,428,4373,66.65,1
431,3,395,432,1110,16.92,1
432,1,702,428,4405,67.13,1
432,3,394,433,1216,18.53,1
433,1,702,428,4442,67.7,1
433,3,394,432,1244,18.96,1
434,1,702,428,4415,67.29,1
434,3,394,430,1166,17.77,1
435,1,702,428,4362,66.48,1
435,3,395,430,1185,18.06,1
436,1,703,428,4333,66.04,1
436,3,394,431,1151,17.54,1
437,1,702,428,4286,65.32,1
437,3,394,432,1225,18.67,1
438,1,702,428,4276,65.17,1
438,3,394,432,1234,18.81,1
439,1,702,429,4219,64.3,1
439,3,394,432,1246,18.99,1
440,1,702,429,4210,64.16,1
440,3,394,431,1179,17.97,1
441,1,702,428,4215,64.24,1
441,3,394,430,1168,17.8,1
442,1,702,428,4246,64.71,1
442,3,395,431,1153,17.57,1
443,1,702,428,4292,65.41,1
443,3,394,432,1239,18.88,1
444,1,702,428,4259,64.91,1
444,3,395,432,1215,18.52,1
445,1,702,428,4338,66.11,1
445,3,394,432,1253,19.1,1
446,1,702,428,4362,66.48,1
446,3,395,430,1165,17.76,1
447,1,701,428,4351,66.31,1
447,3,394,430,1179,17.97,1
448,1,701,428,4353,66.34,1
448,3,394,431,1132,17.25,1
449,1,701,428,4379,66.74,1
449,3,394,432,1216,18.53,1
450,1,701,428,4346,66.23,1
450,3,394,432,1224,18.65,1
451,1,701,428,4342,66.17,1
451,3,394,432,1236,18.84,1
452,1,701,428,4302,65.56,1
452,3,394,431,1274,19.42,1
453,1,701,428,4272,65.11,1
453,3,394,431,1283,19.55,1
454,1,701,428,4255,64.85,1
454,3,394,432,1249,19.04,1
455,1,701,428,4223,64.36,1
455,3,394,432,1224,18.65,1
456,1,701,428,4236,64.56,1
456,3,395,432,1220,18.59,1
457,1,701,428,4256,64.86,1
457,3,395,431,1136,17.31,1
458,1,701,428,4300,65.53,1
458,3,395,430,1148,17.5,1
459,1,701,428,4298,65.5,1
459,3,395,430,1149,17.51,1
460,1,701,428,4335,66.07,1
460,3,394,431,1135,17.3,1
461,1,702,428,4385,66.83,1
461,3,394,432,1226,18.68,1
462,1,702,428,4357,66.4,1
462,3,394,432,1230,18.75,1
463,1,702,428,4365,66.52,1
463,3,394,432,1261,19.22,1
464,1,702,428,4369,66.59,1
464,3,394,431,1284,19.57,1
465,1,702,428,4355,66.37,1
465,3,395,430,1170,17.83,1
466,1,702,428,4315,65.76,1
466,3,395,431,1140,17.37,1
467,1,702,428,4306,65.63,1
467,3,395,432,1117,17.02,1
468,1,702,428,4225,64.39,1
468,3,394,432,1221,18.61,1
469,1,702,428,4233,64.51,1
469,3,395,431,1145,17.45,1
470,1,702,428,4241,64.63,1
470,3,395,430,1162,17.71,1
471,1,702,428,4259,64.91,1
471,3,394,431,1156,17.62,1
472,1,702,428,4260,64.92,1
472,3,394,432,1242,18.93,1
473,1,702,428,4266,65.02,1
473,3,394,432,1225,18.67,1
474,1,702,428,4304,65.59,1
474,3,394,432,1238,18.87,1
475,1,702,428,4336,66.08,1
475,3,394,431,1155,17.6,1
476,1,702,428,4326,65.93,1
476,3,394,431,1277,19.46,1
477,1,702,428,4368,66.57,1
477,3,394,431,1282,19.54,1
478,1,702,428,4358,66.42,1
478,3,394,432,1242,18.93,1
479,1,702,428,4334,66.05,1
479,3,395,432,1118,17.04,1
480,1,701,428,4309,65.67,1
480,3,395,431,1120,17.07,1
481,1,701,428,4303,65.58,1
481,3,395,431,1155,17.6,1
482,1,701,428,4285,65.31,1
482,3,394,431,1150,17.53,1
483,1,701,428,4254,64.83,1
483,3,395,431,1142,17.4,1
484,1,701,428,4260,64.92,1
484,3,394,431,1131,17.24,1
485,1,701,428,4236,64.56,1
485,3,394,432,1225,18.67,1
486,1,701,428,4253,64.82,1
486,3,394,432,1239,18.88,1
487,1,701,428,4249,64.76,1
487,3,394,432,1251,19.07,1
488,1,701,428,4298,65.5,1
488,3,394,431,1281,19.52,1
489,1,701,428,4299,65.52,1
489,3,394,431,1265,19.28,1
490,1,701,428,4346,66.23,1
490,3,395,431,1122,17.1,1
491,1,701,428,4351,66.31,1
491,3,395,431,1131,17.24,1
492,1,702,428,4321,65.85,1
492,3,394,432,1230,18.75,1
493,1,702,428,4351,66.31,1
493,3,395,431,1144,17.44,1
494,1,702,428,4347,66.25,1
494,3,395,431,1162,17.71,1
495,1,702,428,4325,65.91,1
495,3,395,431,1146,17.47,1
496,1,702,428,4315,65.76,1
496,3,394,432,1230,18.75,1
497,1,702,428,4300,65.53,1
497,3,394,432,1233,18.79,1
498,1,702,428,4288,65.35,1
498,3,394,432,1248,19.02,1
499,1,702,428,4255,64.85,1
499,3,394,431,1154,17.59,1
500,1,702,428,4240,64.62,1
500,3,395,431,1154,17.59,1
501,1,702,428,4268,65.05,1
501,3,395,431,1136,17.31,1
502,1,702,428,4286,65.32,1
502,3,395,431,1131,17.24,1
503,1,702,428,4243,64.67,1
503,3,395,432,1114,16.98,1
504,1,702,428,4298,65.5,1
504,3,395,431,1129,17.21,1
505,1,702,428,4325,65.91,1
505,3,395,431,1131,17.24,1
506,1,702,428,4320,65.84,1
506,3,395,431,1133,17.27,1
507,1,702,428,4359,66.43,1
507,3,394,431,1148,17.5,1
508,1,702,428,4349,66.28,1
508,3,394,432,1239,18.88,1
509,1,702,428,4343,66.19,1
509,3,394,432,1244,18.96,1
510,1,702,428,4296,65.47,1
510,3,394,432,1256,19.14,1
511,1,702,428,4272,65.11,1
511,3,394,431,1155,17.6,1
512,1,701,428,4279,65.21,1
512,3,394,431,1267,19.31,1
513,1,701,428,4282,65.26,1
513,3,395,431,1142,17.4,1
514,1,701,428,4281,65.24,1
514,3,395,432,1115,16.99,1
515,1,701,428,4266,65.02,1
515,3,395,431,1116,17.01,1
516,1,701,428,4223,64.36,1
