frame,drop_id,cx,cy,area_px,percentage,in_frame
2011,1,887,419,4590,76.62,1
2012,1,887,420,4572,76.32,1
2013,1,887,420,4540,75.79,1
2014,1,887,419,4549,75.94,1
2015,1,887,419,4594,76.69,1
2016,1,887,418,4647,77.57,1
2017,1,888,417,4696,78.39,1
2018,1,888,416,4793,80.01,1
2019,1,888,415,4874,81.36,1
2020,1,888,414,4958,82.76,1
2021,1,888,414,5031,83.98,1
2022,1,888,413,5086,84.9,1
2023,1,888,412,5175,86.39,1
2024,1,889,412,5238,87.44,1
2025,1,889,411,5271,87.99,1
2026,1,889,411,5293,88.36,1
2027,1,889,411,5224,87.2,1
2028,1,889,412,5199,86.79,1
2029,1,889,412,5153,86.02,1
2030,1,889,413,5064,84.53,1
2031,1,889,414,4945,82.55,1
2032,1,889,415,4889,81.61,1
2033,1,888,416,4777,79.74,1
2034,1,888,417,4741,79.14,1
2035,1,888,418,4622,77.16,1
2036,1,888,419,4593,76.67,1
2037,1,888,419,4573,76.34,1
2038,1,888,419,4524,75.52,1
2039,1,888,420,4542,75.82,1
2040,1,888,419,4550,75.95,1
2041,1,888,419,4611,76.97,1
2042,1,888,418,4679,78.11,1
2043,1,888,417,4778,79.76,1
2044,1,888,416,4830,80.63,1
2045,1,888,416,4918,82.1,1
2046,1,889,415,4973,83.01,1
2047,1,889,414,5044,84.2,1
2048,1,889,413,5076,84.73,1
2049,1,889,412,5113,85.35,1
2050,1,889,412,5151,85.99,1
2051,1,889,412,5143,85.85,1
2052,1,888,412,5154,86.04,1
2053,1,888,412,5150,85.97,1
2054,1,888,412,5111,85.32,1
2055,1,888,412,5087,84.92,1
2056,1,888,413,5075,84.72,1
2057,1,888,414,5031,83.98,1
2058,1,888,415,4944,82.53,1
2059,1,888,416,4901,81.81,1
2060,1,888,417,4784,79.86,1
2061,1,887,418,4699,78.44,1
2062,1,887,418,4612,76.99,1
2063,1,887,419,4560,76.12,1
2064,1,887,419,4501,75.14,1
2065,1,887,419,4499,75.1,1
2066,1,887,419,4521,75.47,1
2067,1,887,419,4563,76.17,1
2068,1,887,418,4623,77.17,1
2069,1,887,418,4707,78.57,1
2070,1,887,417,4769,79.61,1
2071,1,887,416,4930,82.3,1
2072,1,888,415,4991,83.32,1
2073,1,887,414,5051,84.32,1
2074,1,888,413,5119,85.45,1
2075,1,888,413,5163,86.19,1
2076,1,888,412,5201,86.82,1
2077,1,888,412,5169,86.29,1
2078,1,888,412,5187,86.59,1
2079,1,888,412,5174,86.37,1
2080,1,888,412,5134,85.7,1
2081,1,888,413,5080,84.8,1
2082,1,888,414,5057,84.42,1
2083,1,888,414,4980,83.13,1
2084,1,888,415,4953,82.68,1
2085,1,888,416,4850,80.96,1
2086,1,888,417,4792,79.99,1
2087,1,888,418,4738,79.09,1
2088,1,888,418,4689,78.27,1
2089,1,888,419,4633,77.34,1
2090,1,888,419,4607,76.91,1
2091,1,888,419,4568,76.25,1
2092,1,888,419,4633,77.34,1
2093,1,888,419,4611,76.97,1
2094,1,888,418,4675,78.04,1
2095,1,888,417,4695,78.37,1
2096,1,888,417,4808,80.26,1
2097,1,889,416,4831,80.64,1
2098,1,889,415,4897,81.75,1
2099,1,889,414,4987,83.25,1
2100,1,889,414,5052,84.33,1
2101,1,889,413,5068,84.6,1
2102,1,889,412,5064,84.53,1
2103,1,889,412,5201,86.82,1
2104,1,889,412,5179,86.45,1
2105,1,889,412,5179,86.45,1
2106,1,889,412,5143,85.85,1
2107,1,889,413,5120,85.47,1
2108,1,889,413,5061,84.48,1
2109,1,889,414,4975,83.05,1
2110,1,888,415,4913,82.01,1
2111,1,888,416,4829,80.61,1
2112,1,888,417,4763,79.51,1
2113,1,888,417,4668,77.92,1
2114,1,888,418,4612,76.99,1
2115,1,888,418,4562,76.15,1
2116,1,888,419,4549,75.94,1
2117,1,888,419,4532,75.65,1
2118,1,887,419,4512,75.32,1
2119,1,888,419,4600,76.79,1
2120,1,888,418,4662,77.82,1
2121,1,888,418,4733,79.01,1
2122,1,888,417,4819,80.44,1
2123,1,888,416,4876,81.4,1
2124,1,888,415,4975,83.05,1
2125,1,888,414,4989,83.28,1
2126,1,888,414,5002,83.5,1
2127,1,888,413,5085,84.88,1
2128,1,888,413,5128,85.6,1
