frame,drop_id,cx,cy,area_px,percentage,in_frame
538,14,375,2,192,20.17,0
539,1,564,448,3258,342.23,1
539,2,372,428,9280,974.79,1
539,3,546,293,356,37.39,1
539,4,938,443,2894,303.99,1
539,7,963,226,685,71.95,1
539,10,702,266,1143,120.06,1
539,11,398,185,1765,185.4,1
539,13,696,47,416,43.7,1
539,14,374,15,1198,125.84,0
540,1,565,448,3161,332.04,1
540,2,373,431,9151,961.24,1
540,3,546,291,358,37.61,1
540,4,937,445,2830,297.27,1
540,7,964,221,680,71.43,1
540,10,703,291,1139,119.64,1
540,11,399,179,1765,185.4,1
540,13,696,69,411,43.17,1
540,14,373,36,1491,156.62,1
541,1,568,448,3146,330.46,1
541,2,374,435,9022,947.69,1
541,3,546,290,356,37.39,1
541,4,936,448,2691,282.67,1
541,7,965,216,665,69.85,1
541,10,703,317,1165,122.37,1
541,11,400,173,1826,191.81,1
541,13,697,92,423,44.43,1
541,14,371,62,1520,159.66,1
542,1,568,448,2896,304.2,1
542,2,376,438,8887,933.51,1
542,3,546,289,360,37.82,1
542,4,936,450,2416,253.78,1
542,7,966,211,677,71.11,1
542,10,704,343,1167,122.58,1
542,11,401,167,1890,198.53,1
542,13,697,114,448,47.06,1
542,14,370,87,1568,164.71,1
543,1,551,447,1874,196.85,1
543,2,377,440,8463,888.97,1
543,3,546,288,355,37.29,1
543,4,935,450,2383,250.32,1
543,7,968,206,663,69.64,1
543,10,705,368,1158,121.64,1
543,11,403,160,1918,201.47,1
543,13,698,137,456,47.9,1
543,14,369,112,1556,163.45,1
543,15,605,452,874,91.81,1
544,1,570,449,2764,290.34,1
544,2,377,442,8413,883.72,1
544,3,546,287,359,37.71,1
544,4,935,448,2240,235.29,1
544,7,968,201,673,70.69,1
544,10,706,394,1175,123.42,1
544,11,387,147,3463,363.76,1
544,13,698,159,464,48.74,1
545,1,569,449,2874,301.89,1
545,2,378,444,7974,837.61,1
545,3,546,286,362,38.03,1
545,4,934,446,2365,248.42,1
545,7,970,196,675,70.9,1
545,10,706,418,1061,111.45,1
545,11,387,155,3437,361.03,1
545,13,698,181,458,48.11,1
546,1,569,449,2835,297.79,1
546,2,377,445,7717,810.61,1
546,3,546,285,358,37.61,1
546,4,932,445,2656,278.99,1
546,7,971,191,660,69.33,1
546,10,707,445,1075,112.92,1
546,11,406,143,1785,187.5,1
