frame,drop_id,cx,cy,area_px,percentage,in_frame
666,3,692,167,8246,97.69,1
666,4,734,18,2068,24.5,0
667,3,692,167,7934,93.99,1
667,4,735,24,2610,30.92,0
668,3,692,168,7719,91.45,1
668,4,735,32,2901,34.37,0
669,3,692,169,7595,89.98,1
669,4,735,44,2832,33.55,1
670,3,691,169,7575,89.74,1
670,4,735,55,2873,34.04,1
671,3,691,169,7638,90.49,1
671,4,735,66,2860,33.88,1
672,3,691,170,7781,92.18,1
672,4,735,77,2865,33.94,1
673,3,691,170,8045,95.31,1
673,4,735,88,2886,34.19,1
674,3,702,152,11294,133.8,1
675,3,701,156,11414,135.22,1
676,3,700,161,11428,135.39,1
677,3,698,165,11312,134.01,1
678,3,697,169,11073,131.18,1
679,3,695,172,10753,127.39,1
680,3,694,175,10313,122.18,1
681,3,694,177,9967,118.08,1
682,3,695,180,9794,116.03,1
683,3,697,183,9919,117.51,1
684,3,699,188,10181,120.61,1
685,3,700,193,10455,123.86,1
686,3,700,198,10739,127.22,1
687,3,701,203,10856,128.61,1
688,3,688,187,7857,93.08,1
688,5,734,264,2927,34.68,1
689,3,687,189,7895,93.53,1
689,5,734,276,2904,34.4,1
690,3,687,191,8029,95.12,1
690,5,734,288,2919,34.58,1
691,3,687,192,8243,97.65,1
691,5,734,301,2917,34.56,1
692,3,687,194,8519,100.92,1
692,5,734,313,2919,34.58,1
693,3,687,195,8826,104.56,1
693,5,734,325,2908,34.45,1
694,3,687,197,9124,108.09,1
694,5,734,338,2914,34.52,1
695,3,687,199,9335,110.59,1
695,5,734,350,2933,34.75,1
696,3,686,202,9435,111.78,1
696,5,734,363,2921,34.6,1
697,3,686,204,9367,110.97,1
697,5,734,376,2934,34.76,1
698,3,686,207,9160,108.52,1
698,5,734,389,2956,35.02,1
699,3,686,209,8880,105.2,1
699,5,734,402,2965,35.13,1
700,3,686,211,8582,101.67,1
700,5,734,413,2826,33.48,1
701,3,685,214,8370,99.16,1
701,5,733,427,2915,34.53,1
702,3,685,216,8226,97.45,1
702,5,734,435,2590,30.68,1
703,3,685,219,8151,96.56,1
703,5,733,440,2295,27.19,1
704,3,685,222,8113,96.11,1
704,5,734,439,2308,27.34,1
705,3,685,225,8076,95.68,1
705,5,733,433,2688,31.84,1
706,3,684,228,8075,95.66,1
706,5,733,426,3122,36.99,1
707,3,684,232,8114,96.13,1
707,5,733,419,3389,40.15,1
708,3,684,235,8249,97.73,1
708,5,733,412,3492,41.37,1
709,3,684,238,8405,99.57,1
709,5,733,403,3230,38.27,1
710,3,684,240,8624,102.17,1
710,5,733,394,3019,35.77,1
711,3,684,243,8881,105.21,1
711,5,733,384,2655,31.45,1
712,3,684,246,9090,107.69,1
712,5,733,376,2650,31.39,1
713,3,683,250,9236,109.42,1
713,5,732,368,2836,33.6,1
714,3,683,253,9249,109.57,1
714,5,732,359,3147,37.28,1
715,3,683,257,9137,108.25,1
715,5,732,351,3264,38.67,1
716,3,682,261,8939,105.9,1
716,5,732,343,3283,38.89,1
717,3,695,284,11897,140.94,1
718,3,694,284,11248,133.25,1
719,3,693,283,10512,124.54,1
720,3,692,283,10100,119.65,1
721,3,692,285,9951,117.89,1
722,3,692,287,10056,119.13,1
723,3,693,288,10201,120.85,1
724,3,693,290,10295,121.96,1
725,3,692,292,10333,122.41,1
726,3,692,295,10444,123.73,1
727,3,691,296,10757,127.44,1
728,3,692,297,11242,133.18,1
729,3,692,298,11833,140.18,1
730,3,693,298,12270,145.36,1
731,3,680,324,9149,108.39,1
731,6,729,231,3184,37.72,1
732,3,680,328,9098,107.78,1
732,6,729,225,3138,37.18,1
733,3,680,334,8956,106.1,1
733,6,729,219,2920,34.59,1
734,3,679,339,8786,104.09,1
734,6,729,212,2697,31.95,1
735,3,679,344,8590,101.77,1
735,6,729,205,2641,31.29,1
736,3,679,349,8453,100.14,1
736,6,728,198,2753,32.61,1
737,3,679,354,8385,99.34,1
737,6,728,192,2964,35.11,1
738,3,679,359,8358,99.02,1
738,6,728,185,3107,36.81,1
739,3,678,365,8355,98.98,1
739,6,728,179,3122,36.99,1
740,3,678,370,8384,99.32,1
740,6,728,173,3001,35.55,1
741,3,678,375,8380,99.28,1
741,6,728,167,2806,33.24,1
742,3,678,381,8384,99.32,1
742,6,728,161,2645,31.34,1
743,3,678,386,8394,99.44,1
743,6,727,154,2648,31.37,1
744,3,677,393,8557,101.37,1
744,6,727,149,2803,33.21,1
745,3,677,398,8719,103.29,1
745,6,727,143,2981,35.32,1
746,3,677,403,8783,104.05,1
746,6,727,137,3048,36.11,1
747,3,677,407,8751,103.67,1
747,6,727,131,3012,35.68,1
748,3,677,411,8645,102.42,1
748,6,727,126,2861,33.89,1
749,3,677,415,8434,99.92,1
749,6,726,120,2690,31.87,1
750,3,677,419,8205,97.2,1
750,6,726,114,2595,30.74,1
751,3,676,422,7826,92.71,1
751,6,726,109,2697,31.95,1
752,3,676,425,7525,89.15,1
752,6,726,104,2848,33.74,1
753,3,676,426,7570,89.68,1
753,6,726,98,3006,35.61,1
754,3,676,426,7525,89.15,1
754,6,725,93,3029,35.88,1
755,3,676,424,7724,91.51,1
755,6,725,88,2920,34.59,1
756,3,676,422,8043,95.28,1
756,6,725,83,2759,32.69,1
757,3,676,419,8344,98.85,1
757,6,725,78,2633,31.19,1
758,3,675,416,8645,102.42,1
758,6,725,73,2613,30.96,1
759,3,675,412,8853,104.88,1
759,6,725,68,2748,32.56,1
760,3,674,407,8898,105.41,1
760,6,724,63,2893,34.27,1
761,3,674,402,8869,105.07,1
761,6,724,59,2971,35.2,1
762,3,674,397,8690,102.95,1
762,6,724,54,2923,34.63,1
763,3,674,392,8568,101.5,1
763,6,724,49,2809,33.28,1
764,3,674,387,8411,99.64,1
764,6,724,45,2659,31.5,1
765,3,674,382,8438,99.96,1
765,6,724,41,2609,30.91,1
766,3,674,378,8501,100.71,1
766,6,724,36,2670,31.63,1
767,3,673,373,8577,101.61,1
767,6,723,31,2819,33.4,0
768,3,673,368,8723,103.34,1
768,6,723,28,2849,33.75,0
769,3,673,363,8829,104.6,1
769,6,723,26,2705,32.05,0
770,3,673,359,8927,105.76,1
770,6,723,23,2503,29.65,0
771,3,673,354,8965,106.21,1
771,6,723,20,2248,26.63,0
772,3,673,350,8893,105.35,1
772,6,723,17,2014,23.86,0
773,3,672,346,8750,103.66,1
773,6,723,15,1791,21.22,0
774,3,672,342,8612,102.03,1
774,6,722,14,1596,18.91,0
775,3,672,338,8569,101.52,1
775,6,721,13,1438,17.04,0
776,3,672,334,8583,101.68,1
776,6,720,11,1269,15.03,0
777,3,672,330,8594,101.81,1
777,6,719,10,1056,12.51,0
778,3,671,326,8541,101.18,1
778,6,721,8,810,9.6,0
779,3,671,322,8471,100.36,1
779,6,722,6,554,6.56,0
780,3,671,318,8415,99.69,1
780,6,724,4,393,4.66,0
781,3,671,315,8375,99.22,1
781,6,724,3,261,3.09,0
782,3,671,311,8389,99.38,1
782,6,721,2,173,2.05,0
783,3,671,308,8433,99.91,1
784,3,671,305,8528,101.03,1
785,3,670,301,8638,102.33,1
786,3,670,298,8774,103.95,1
787,3,670,295,8905,105.5,1
788,3,670,291,8989,106.49,1
789,3,670,288,8976,106.34,1
790,3,670,285,8886,105.27,1
791,3,669,282,8752,103.68,1
792,3,669,280,8593,101.8,1
793,3,669,277,8488,100.56,1
794,3,669,274,8443,100.02,1
795,3,669,271,8421,99.76,1
796,3,669,269,8375,99.22,1
797,3,668,266,8322,98.59,1
798,3,668,264,8307,98.41,1
799,3,668,261,8308,98.42,1
800,3,668,259,8363,99.08,1
801,3,668,257,8426,99.82,1
802,3,667,255,8553,101.33,1
803,3,667,253,8704,103.12,1
804,3,667,251,8855,104.9,1
805,3,667,249,8985,106.44,1
806,3,667,247,9047,107.18,1
807,3,667,245,9034,107.03,1
808,3,667,244,8916,105.63,1
809,3,667,242,8782,104.04,1
810,3,666,241,8593,101.8,1
811,3,666,239,8454,100.15,1
812,3,666,238,8355,98.98,1
813,3,666,237,8309,98.44,1
814,3,666,235,8257,97.82,1
815,3,666,234,8235,97.56,1
816,3,665,233,8250,97.74,1
817,3,665,232,8292,98.23,1
818,3,665,231,8374,99.21,1
819,3,665,230,8488,100.56,1
820,3,665,229,8623,102.16,1
821,3,664,229,8786,104.09,1
822,3,664,228,8937,105.88,1
823,3,664,227,9076,107.52,1
824,3,664,227,9131,108.17,1
825,3,664,226,9090,107.69,1
826,3,664,226,8986,106.46,1
827,3,664,225,8822,104.51,1
828,3,664,225,8650,102.48,1
829,3,663,225,8469,100.33,1
830,3,663,225,8344,98.85,1
831,3,663,225,8258,97.83,1
832,3,663,225,8192,97.05,1
833,3,663,225,8187,96.99,1
834,3,663,225,8220,97.38,1
835,3,663,225,8288,98.19,1
836,3,662,226,8406,99.59,1
837,3,662,226,8521,100.95,1
838,3,662,227,8695,103.01,1
839,3,662,227,8859,104.95,1
840,3,661,228,9023,106.89,1
841,3,661,229,9153,108.44,1
842,3,661,229,9207,109.07,1
843,3,661,230,9183,108.79,1
844,3,661,231,9083,107.61,1
845,3,661,232,8903,105.47,1
846,3,661,233,8719,103.29,1
847,3,661,234,8497,100.66,1
848,3,660,235,8349,98.91,1
849,3,660,237,8252,97.76,1
850,3,660,238,8187,96.99,1
851,3,660,239,8179,96.9,1
852,3,660,241,8226,97.45,1
853,3,660,242,8280,98.09,1
854,3,660,244,8434,99.92,1
855,3,660,246,8574,101.58,1
856,3,659,248,8726,103.38,1
857,3,659,249,8922,105.7,1
858,3,659,251,9087,107.65,1
859,3,659,253,9207,109.07,1
860,3,659,255,9268,109.8,1
861,3,659,257,9240,109.47,1
862,3,659,259,9150,108.4,1
863,3,659,262,8987,106.47,1
864,3,658,264,8805,104.31,1
865,3,658,266,8605,101.94,1
866,3,658,269,8432,99.89,1
867,3,658,271,8302,98.35,1
868,3,657,274,8247,97.7,1
868,7,707,2,211,2.5,0
869,3,657,277,8207,97.23,1
869,7,707,4,341,4.04,0
870,3,657,279,8244,97.67,1
870,7,707,5,486,5.76,0
871,3,657,282,8347,98.89,1
871,7,706,7,660,7.82,0
872,3,657,285,8452,100.13,1
872,7,706,8,839,9.94,0
873,3,657,288,8623,102.16,1
873,7,706,9,1031,12.21,0
874,3,657,291,8807,104.34,1
874,7,706,11,1224,14.5,0
875,3,657,295,8974,106.31,1
875,7,706,13,1438,17.04,0
876,3,656,298,9137,108.25,1
876,7,706,15,1644,19.48,0
877,3,656,301,9249,109.57,1
877,7,706,16,1859,22.02,0
878,3,656,304,9342,110.67,1
878,7,705,18,2087,24.72,0
879,3,656,307,9305,110.24,1
879,7,705,20,2289,27.12,0
880,3,656,311,9202,109.02,1
880,7,705,23,2511,29.75,0
881,3,656,315,9037,107.06,1
881,7,705,25,2679,31.74,0
882,3,656,318,8881,105.21,1
882,7,705,28,2741,32.47,0
883,3,656,322,8693,102.99,1
883,7,704,32,2736,32.41,0
884,3,655,326,8521,100.95,1
884,7,704,37,2736,32.41,1
885,3,655,329,8386,99.35,1
885,7,704,41,2715,32.16,1
886,3,655,333,8290,98.21,1
886,7,704,46,2741,32.47,1
887,3,655,337,8268,97.95,1
887,7,704,50,2764,32.74,1
888,3,655,341,8290,98.21,1
888,7,704,55,2784,32.98,1
889,3,655,346,8363,99.08,1
889,7,704,59,2769,32.8,1
890,3,655,350,8510,100.82,1
890,7,703,64,2747,32.54,1
891,3,655,354,8653,102.51,1
891,7,703,69,2750,32.58,1
892,3,655,358,8831,104.62,1
892,7,703,73,2756,32.65,1
893,3,654,363,8981,106.4,1
893,7,703,78,2772,32.84,1
894,3,654,367,9155,108.46,1
894,7,703,83,2790,33.05,1
895,3,654,372,9263,109.74,1
895,7,702,88,2786,33.01,1
896,3,654,376,9341,110.66,1
896,7,702,93,2794,33.1,1
897,3,654,381,9324,110.46,1
897,7,702,98,2769,32.8,1
898,3,654,386,9262,109.73,1
898,7,702,103,2770,32.82,1
899,3,654,391,9130,108.16,1
899,7,702,109,2768,32.79,1
900,3,653,396,8986,106.46,1
900,7,702,114,2797,33.14,1
901,3,653,401,8819,104.48,1
901,7,701,120,2804,33.22,1
902,3,653,406,8781,104.03,1
902,7,701,125,2812,33.31,1
903,3,653,411,8506,100.77,1
903,7,701,131,2802,33.2,1
904,3,653,414,8279,98.08,1
904,7,701,137,2791,33.06,1
905,3,653,417,7994,94.7,1
905,7,701,142,2799,33.16,1
906,3,653,419,7715,91.4,1
906,7,701,148,2778,32.91,1
907,3,652,421,7481,88.63,1
907,7,701,154,2782,32.96,1
908,3,652,422,7261,86.02,1
908,7,701,160,2809,33.28,1
909,3,652,423,7002,82.95,1
909,7,700,166,2810,33.29,1
910,3,652,423,7004,82.98,1
910,7,700,172,2810,33.29,1
911,3,652,421,7111,84.24,1
911,7,700,178,2794,33.1,1
912,3,652,418,7517,89.05,1
912,7,700,185,2796,33.12,1
913,3,652,415,7943,94.1,1
913,7,700,191,2786,33.01,1
914,3,652,411,8412,99.66,1
914,7,700,197,2821,33.42,1
915,3,652,408,8779,104.0,1
915,7,699,203,2813,33.33,1
916,3,652,404,9157,108.48,1
916,7,699,210,2837,33.61,1
917,3,651,401,9383,111.16,1
917,7,699,216,2848,33.74,1
918,3,651,397,9602,113.75,1
918,7,699,223,2857,33.85,1
919,3,651,394,9819,116.33,1
919,7,699,230,2837,33.61,1
920,3,651,391,9792,116.01,1
920,7,699,236,2821,33.42,1
921,3,651,387,9586,113.56,1
921,7,699,243,2829,33.51,1
922,3,651,382,9296,110.13,1
922,7,698,250,2823,33.44,1
923,3,651,377,9013,106.78,1
923,7,698,257,2840,33.65,1
924,3,650,372,8773,103.93,1
924,7,698,264,2841,33.66,1
925,3,650,368,8580,101.65,1
925,7,698,271,2814,33.34,1
926,3,650,364,8431,99.88,1
926,7,698,278,2822,33.43,1
927,3,650,361,8232,97.52,1
927,7,698,286,2841,33.66,1
928,3,662,341,11008,130.41,1
929,3,662,342,10795,127.89,1
930,3,661,342,10587,125.42,1
931,3,660,342,10404,123.26,1
932,3,659,341,10346,122.57,1
933,3,658,339,10369,122.84,1
934,3,657,338,10441,123.69,1
935,3,657,336,10700,126.76,1
936,3,657,335,11029,130.66,1
937,3,657,335,11439,135.52,1
938,3,658,335,11802,139.82,1
939,3,659,336,12057,142.84,1
940,3,660,337,12222,144.79,1
941,3,660,338,12090,143.23,1
942,3,648,316,8887,105.28,1
942,8,695,402,2880,34.12,1
943,3,648,313,8668,102.69,1
943,8,695,410,2789,33.04,1
944,3,648,310,8504,100.75,1
944,8,695,417,2683,31.79,1
945,3,648,308,8367,99.12,1
945,8,695,427,2848,33.74,1
946,3,648,306,8280,98.09,1
946,8,695,433,2688,31.84,1
947,3,648,304,8265,97.91,1
947,8,694,437,2430,28.79,1
948,3,648,303,8367,99.12,1
948,8,695,438,2351,27.85,1
949,3,648,301,8537,101.14,1
949,8,694,434,2578,30.54,1
950,3,648,299,8708,103.16,1
950,8,694,429,2883,34.15,1
951,3,648,297,8901,105.45,1
951,8,694,423,3029,35.88,1
952,3,647,295,9076,107.52,1
952,8,694,417,3006,35.61,1
