frame,drop_id,cx,cy,area_px,percentage,in_frame
552,4,464,64,1557,15.97,1
553,1,616,413,9483,97.26,1
553,4,463,66,1589,16.3,1
554,1,616,414,9425,96.67,1
554,4,461,69,1595,16.36,1
555,1,616,416,9346,95.86,1
555,4,459,72,1597,16.38,1
556,1,616,418,9068,93.01,1
556,4,457,75,1555,15.95,1
557,1,615,422,9964,102.19,1
557,4,455,78,1610,16.51,1
558,1,615,425,9870,101.23,1
558,4,454,81,1591,16.32,1
559,1,615,427,9704,99.53,1
559,4,452,84,1620,16.62,1
560,1,615,429,9406,96.47,1
560,4,450,87,1606,16.47,1
561,1,615,431,9278,95.16,1
561,4,448,91,1598,16.39,1
562,1,615,433,9050,92.82,1
562,4,446,94,1604,16.45,1
563,1,615,434,8884,91.12,1
563,4,445,97,1643,16.85,1
564,1,615,434,8771,89.96,1
564,4,443,101,1628,16.7,1
565,1,615,435,8726,89.5,1
565,4,441,104,1599,16.4,1
566,1,615,434,8809,90.35,1
566,4,440,108,1612,16.53,1
567,1,614,434,8944,91.73,1
567,4,438,111,1546,15.86,1
568,1,614,432,9212,94.48,1
568,4,436,115,1586,16.27,1
569,1,614,430,9381,96.22,1
569,4,434,119,1602,16.43,1
570,1,614,428,9622,98.69,1
570,4,432,123,1601,16.42,1
571,1,614,425,9827,100.79,1
571,4,431,126,1621,16.63,1
572,1,614,423,9950,102.05,1
572,4,429,130,1603,16.44,1
573,1,614,421,10101,103.6,1
573,4,427,135,1602,16.43,1
574,1,614,417,9162,93.97,1
574,4,425,139,1621,16.63,1
575,1,614,415,9101,93.34,1
575,4,423,143,1643,16.85,1
576,1,614,414,9047,92.79,1
576,4,422,147,1605,16.46,1
577,1,614,414,9054,92.86,1
577,4,420,151,1619,16.61,1
578,1,614,414,9058,92.9,1
578,4,418,156,1597,16.38,1
579,1,614,415,9019,92.5,1
579,4,416,160,1631,16.73,1
580,1,614,415,8936,91.65,1
580,4,415,165,1634,16.76,1
581,1,614,417,8964,91.94,1
581,4,413,170,1626,16.68,1
582,1,613,421,9986,102.42,1
582,4,411,174,1625,16.67,1
583,1,613,423,9839,100.91,1
583,4,409,179,1606,16.47,1
584,1,614,425,9714,99.63,1
584,4,407,184,1605,16.46,1
585,1,613,428,9683,99.31,1
585,4,405,189,1602,16.43,1
586,1,614,430,9425,96.67,1
586,4,404,194,1613,16.54,1
587,1,614,431,9208,94.44,1
587,4,402,199,1630,16.72,1
588,1,614,433,9029,92.61,1
588,4,400,204,1570,16.1,1
589,1,614,434,8943,91.72,1
589,4,398,209,1593,16.34,1
590,1,614,434,8778,90.03,1
590,4,396,214,1639,16.81,1
591,1,614,434,8804,90.3,1
591,4,395,220,1621,16.63,1
592,1,615,434,8836,90.63,1
592,4,393,225,1585,16.26,1
593,1,615,433,9022,92.53,1
593,4,392,230,1614,16.55,1
594,1,615,432,9331,95.7,1
594,4,390,236,1597,16.38,1
595,1,615,430,9434,96.76,1
595,4,388,242,1609,16.5,1
596,1,615,428,9602,98.48,1
596,4,386,248,1592,16.33,1
597,1,615,426,9743,99.93,1
597,4,384,253,1625,16.67,1
598,1,615,424,9874,101.27,1
598,4,382,259,1628,16.7,1
599,1,615,421,9870,101.23,1
599,4,381,265,1562,16.02,1
600,1,616,417,8871,90.98,1
